入库时间,站点编号,站点名称,平面坐标系X,平面坐标系y,观测时间,当前雨量开始时间,当前雨量结束时间,当前雨量(毫米),近1小时雨量开始时间,近1小时雨量结束时间,近1小时雨量(毫米),近3小时雨量开始时间,近3小时雨量结束时间,近3小时雨量(毫米)
2017/6/30 9:00:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 8:50:00,2017/6/30 8:00:00,2017/6/30 8:50:00,0,2017/6/30 7:50:00,2017/6/30 8:50:00,0,2017/6/30 5:50:00,2017/6/30 8:50:00,0
2017/6/30 9:10:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 9:00:00,2017/6/30 8:00:00,2017/6/30 9:00:00,0,2017/6/30 8:00:00,2017/6/30 9:00:00,0,2017/6/30 6:00:00,2017/6/30 9:00:00,0
2017/6/30 9:20:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 9:10:00,2017/6/30 9:00:00,2017/6/30 9:10:00,0,2017/6/30 8:10:00,2017/6/30 9:10:00,0,2017/6/30 6:10:00,2017/6/30 9:10:00,0
2017/6/30 9:30:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 9:20:00,2017/6/30 9:00:00,2017/6/30 9:20:00,0,2017/6/30 8:20:00,2017/6/30 9:20:00,0,2017/6/30 6:20:00,2017/6/30 9:20:00,0
2017/6/30 9:40:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 9:30:00,2017/6/30 9:00:00,2017/6/30 9:30:00,0,2017/6/30 8:30:00,2017/6/30 9:30:00,0,2017/6/30 6:30:00,2017/6/30 9:30:00,0
2017/6/30 9:50:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 9:40:00,2017/6/30 9:00:00,2017/6/30 9:40:00,0,2017/6/30 8:40:00,2017/6/30 9:40:00,0,2017/6/30 6:40:00,2017/6/30 9:40:00,0
2017/6/4 10:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 9:50:00,2017/6/4 9:00:00,2017/6/4 9:50:00,0,2017/6/4 8:50:00,2017/6/4 9:50:00,0,2017/6/4 6:50:00,2017/6/4 9:50:00,0.1
2017/6/4 10:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 10:00:00,2017/6/4 9:00:00,2017/6/4 10:00:00,0,2017/6/4 9:00:00,2017/6/4 10:00:00,0,2017/6/4 7:00:00,2017/6/4 10:00:00,0.1
2017/6/4 10:26:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 10:20:00,2017/6/4 10:00:00,2017/6/4 10:20:00,0,2017/6/4 9:20:00,2017/6/4 10:20:00,0,2017/6/4 7:20:00,2017/6/4 10:20:00,0.1
2017/6/4 10:36:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 10:20:00,2017/6/4 10:00:00,2017/6/4 10:20:00,0,2017/6/4 9:20:00,2017/6/4 10:20:00,0,2017/6/4 7:20:00,2017/6/4 10:20:00,0.1
2017/6/4 10:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 10:30:00,2017/6/4 10:00:00,2017/6/4 10:30:00,0,2017/6/4 9:30:00,2017/6/4 10:30:00,0,2017/6/4 7:30:00,2017/6/4 10:30:00,0.1
2017/6/4 10:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 10:40:00,2017/6/4 10:00:00,2017/6/4 10:40:00,0,2017/6/4 9:40:00,2017/6/4 10:40:00,0,2017/6/4 7:40:00,2017/6/4 10:40:00,0.1
2017/6/4 11:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 10:50:00,2017/6/4 10:00:00,2017/6/4 10:50:00,0,2017/6/4 9:50:00,2017/6/4 10:50:00,0,2017/6/4 7:50:00,2017/6/4 10:50:00,0.1
2017/6/4 11:16:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 11:00:00,2017/6/4 10:00:00,2017/6/4 11:00:00,0,2017/6/4 10:00:00,2017/6/4 11:00:00,0,2017/6/4 8:00:00,2017/6/4 11:00:00,0.1
2017/6/4 11:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 11:10:00,2017/6/4 11:00:00,2017/6/4 11:10:00,0,2017/6/4 10:10:00,2017/6/4 11:10:00,0,2017/6/4 8:10:00,2017/6/4 11:10:00,0.1
2017/6/4 11:36:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 11:20:00,2017/6/4 11:00:00,2017/6/4 11:20:00,0,2017/6/4 10:20:00,2017/6/4 11:20:00,0,2017/6/4 8:20:00,2017/6/4 11:20:00,0.1
2017/6/4 11:46:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 11:30:00,2017/6/4 11:00:00,2017/6/4 11:30:00,0,2017/6/4 10:30:00,2017/6/4 11:30:00,0,2017/6/4 8:30:00,2017/6/4 11:30:00,0.1
2017/6/4 11:56:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 11:40:00,2017/6/4 11:00:00,2017/6/4 11:40:00,0,2017/6/4 10:40:00,2017/6/4 11:40:00,0,2017/6/4 8:40:00,2017/6/4 11:40:00,0
2017/6/4 12:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 11:50:00,2017/6/4 11:00:00,2017/6/4 11:50:00,0,2017/6/4 10:50:00,2017/6/4 11:50:00,0,2017/6/4 8:50:00,2017/6/4 11:50:00,0
2017/6/4 12:16:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 12:00:00,2017/6/4 11:00:00,2017/6/4 12:00:00,0,2017/6/4 11:00:00,2017/6/4 12:00:00,0,2017/6/4 9:00:00,2017/6/4 12:00:00,0
2017/6/4 12:26:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 12:10:00,2017/6/4 12:00:00,2017/6/4 12:10:00,0,2017/6/4 11:10:00,2017/6/4 12:10:00,0,2017/6/4 9:10:00,2017/6/4 12:10:00,0
2017/6/4 12:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 12:20:00,2017/6/4 12:00:00,2017/6/4 12:20:00,0,2017/6/4 11:20:00,2017/6/4 12:20:00,0,2017/6/4 9:20:00,2017/6/4 12:20:00,0
2017/6/4 12:46:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 12:30:00,2017/6/4 12:00:00,2017/6/4 12:30:00,0,2017/6/4 11:30:00,2017/6/4 12:30:00,0,2017/6/4 9:30:00,2017/6/4 12:30:00,0
2017/6/4 12:56:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 12:40:00,2017/6/4 12:00:00,2017/6/4 12:40:00,0,2017/6/4 11:40:00,2017/6/4 12:40:00,0,2017/6/4 9:40:00,2017/6/4 12:40:00,0
2017/6/4 13:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 12:50:00,2017/6/4 12:00:00,2017/6/4 12:50:00,0,2017/6/4 11:50:00,2017/6/4 12:50:00,0,2017/6/4 9:50:00,2017/6/4 12:50:00,0
2017/6/4 13:16:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 13:00:00,2017/6/4 12:00:00,2017/6/4 13:00:00,0,2017/6/4 12:00:00,2017/6/4 13:00:00,0,2017/6/4 10:00:00,2017/6/4 13:00:00,0
2017/6/4 13:26:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 13:10:00,2017/6/4 13:00:00,2017/6/4 13:10:00,0,2017/6/4 12:10:00,2017/6/4 13:10:00,0,2017/6/4 10:10:00,2017/6/4 13:10:00,0
2017/6/4 13:36:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 13:20:00,2017/6/4 13:00:00,2017/6/4 13:20:00,0,2017/6/4 12:20:00,2017/6/4 13:20:00,0,2017/6/4 10:20:00,2017/6/4 13:20:00,0
2017/6/4 13:46:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 13:30:00,2017/6/4 13:00:00,2017/6/4 13:30:00,0,2017/6/4 12:30:00,2017/6/4 13:30:00,0,2017/6/4 10:30:00,2017/6/4 13:30:00,0
2017/6/4 13:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 13:40:00,2017/6/4 13:00:00,2017/6/4 13:40:00,0,2017/6/4 12:40:00,2017/6/4 13:40:00,0,2017/6/4 10:40:00,2017/6/4 13:40:00,0
2017/6/4 14:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 13:50:00,2017/6/4 13:00:00,2017/6/4 13:50:00,0,2017/6/4 12:50:00,2017/6/4 13:50:00,0,2017/6/4 10:50:00,2017/6/4 13:50:00,0
2017/6/4 14:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 14:00:00,2017/6/4 13:00:00,2017/6/4 14:00:00,0,2017/6/4 13:00:00,2017/6/4 14:00:00,0,2017/6/4 11:00:00,2017/6/4 14:00:00,0
2017/6/4 14:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 14:10:00,2017/6/4 14:00:00,2017/6/4 14:10:00,0.1,2017/6/4 13:10:00,2017/6/4 14:10:00,0.1,2017/6/4 11:10:00,2017/6/4 14:10:00,0.1
2017/6/4 14:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 14:20:00,2017/6/4 14:00:00,2017/6/4 14:20:00,0.1,2017/6/4 13:20:00,2017/6/4 14:20:00,0.1,2017/6/4 11:20:00,2017/6/4 14:20:00,0.1
2017/6/4 14:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 14:30:00,2017/6/4 14:00:00,2017/6/4 14:30:00,0.1,2017/6/4 13:30:00,2017/6/4 14:30:00,0.1,2017/6/4 11:30:00,2017/6/4 14:30:00,0.1
2017/6/4 14:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 14:40:00,2017/6/4 14:00:00,2017/6/4 14:40:00,0.1,2017/6/4 13:40:00,2017/6/4 14:40:00,0.1,2017/6/4 11:40:00,2017/6/4 14:40:00,0.1
2017/6/4 15:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 14:50:00,2017/6/4 14:00:00,2017/6/4 14:50:00,0.1,2017/6/4 13:50:00,2017/6/4 14:50:00,0.1,2017/6/4 11:50:00,2017/6/4 14:50:00,0.1
2017/6/4 15:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 15:10:00,2017/6/4 15:00:00,2017/6/4 15:10:00,0,2017/6/4 14:10:00,2017/6/4 15:10:00,0.3,2017/6/4 12:10:00,2017/6/4 15:10:00,0.4
2017/6/4 15:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 15:20:00,2017/6/4 15:00:00,2017/6/4 15:20:00,0.1,2017/6/4 14:20:00,2017/6/4 15:20:00,0.4,2017/6/4 12:20:00,2017/6/4 15:20:00,0.5
2017/6/4 15:36:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 15:20:00,2017/6/4 15:00:00,2017/6/4 15:20:00,0.1,2017/6/4 14:20:00,2017/6/4 15:20:00,0.4,2017/6/4 12:20:00,2017/6/4 15:20:00,0.5
2017/6/4 15:46:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 15:30:00,2017/6/4 15:00:00,2017/6/4 15:30:00,0.1,2017/6/4 14:30:00,2017/6/4 15:30:00,0.4,2017/6/4 12:30:00,2017/6/4 15:30:00,0.5
2017/6/4 15:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 15:40:00,2017/6/4 15:00:00,2017/6/4 15:40:00,0.1,2017/6/4 14:40:00,2017/6/4 15:40:00,0.4,2017/6/4 12:40:00,2017/6/4 15:40:00,0.5
2017/6/4 16:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 15:50:00,2017/6/4 15:00:00,2017/6/4 15:50:00,0.1,2017/6/4 14:50:00,2017/6/4 15:50:00,0.4,2017/6/4 12:50:00,2017/6/4 15:50:00,0.5
2017/6/4 16:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 16:00:00,2017/6/4 15:00:00,2017/6/4 16:00:00,0.1,2017/6/4 15:00:00,2017/6/4 16:00:00,0.1,2017/6/4 13:00:00,2017/6/4 16:00:00,0.5
2017/6/4 16:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 16:20:00,2017/6/4 16:00:00,2017/6/4 16:20:00,1.6,2017/6/4 15:20:00,2017/6/4 16:20:00,1.6,2017/6/4 13:20:00,2017/6/4 16:20:00,2.1
2017/6/4 16:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 16:20:00,2017/6/4 16:00:00,2017/6/4 16:20:00,1.6,2017/6/4 15:20:00,2017/6/4 16:20:00,1.6,2017/6/4 13:20:00,2017/6/4 16:20:00,2.1
2017/6/4 16:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 16:30:00,2017/6/4 16:00:00,2017/6/4 16:30:00,3.8,2017/6/4 15:30:00,2017/6/4 16:30:00,3.8,2017/6/4 13:30:00,2017/6/4 16:30:00,4.3
2017/6/4 16:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 16:40:00,2017/6/4 16:00:00,2017/6/4 16:40:00,4.5,2017/6/4 15:40:00,2017/6/4 16:40:00,4.5,2017/6/4 13:40:00,2017/6/4 16:40:00,5
2017/6/4 17:06:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 16:50:00,2017/6/4 16:00:00,2017/6/4 16:50:00,4.7,2017/6/4 15:50:00,2017/6/4 16:50:00,4.7,2017/6/4 13:50:00,2017/6/4 16:50:00,5.2
2017/6/4 17:16:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 17:10:00,2017/6/4 17:00:00,2017/6/4 17:10:00,0,2017/6/4 16:10:00,2017/6/4 17:10:00,4.5,2017/6/4 14:10:00,2017/6/4 17:10:00,5.2
2017/6/4 17:26:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 17:10:00,2017/6/4 17:00:00,2017/6/4 17:10:00,0,2017/6/4 16:10:00,2017/6/4 17:10:00,4.5,2017/6/4 14:10:00,2017/6/4 17:10:00,5.2
2017/6/4 17:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 17:20:00,2017/6/4 17:00:00,2017/6/4 17:20:00,0.1,2017/6/4 16:20:00,2017/6/4 17:20:00,3.3,2017/6/4 14:20:00,2017/6/4 17:20:00,5.3
2017/6/4 17:46:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 17:30:00,2017/6/4 17:00:00,2017/6/4 17:30:00,0.1,2017/6/4 16:30:00,2017/6/4 17:30:00,1.1,2017/6/4 14:30:00,2017/6/4 17:30:00,5.3
2017/6/4 17:56:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 17:40:00,2017/6/4 17:00:00,2017/6/4 17:40:00,0.2,2017/6/4 16:40:00,2017/6/4 17:40:00,0.5,2017/6/4 14:40:00,2017/6/4 17:40:00,5.4
2017/6/4 18:06:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 17:50:00,2017/6/4 17:00:00,2017/6/4 17:50:00,0.2,2017/6/4 16:50:00,2017/6/4 17:50:00,0.3,2017/6/4 14:50:00,2017/6/4 17:50:00,5.4
2017/6/4 18:16:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 18:00:00,2017/6/4 17:00:00,2017/6/4 18:00:00,0.2,2017/6/4 17:00:00,2017/6/4 18:00:00,0.2,2017/6/4 15:00:00,2017/6/4 18:00:00,5.1
2017/6/4 18:26:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 18:10:00,2017/6/4 18:00:00,2017/6/4 18:10:00,0,2017/6/4 17:10:00,2017/6/4 18:10:00,0.2,2017/6/4 15:10:00,2017/6/4 18:10:00,5.1
2017/6/4 18:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 18:20:00,2017/6/4 18:00:00,2017/6/4 18:20:00,0,2017/6/4 17:20:00,2017/6/4 18:20:00,0.1,2017/6/4 15:20:00,2017/6/4 18:20:00,5
2017/6/4 18:46:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 18:30:00,2017/6/4 18:00:00,2017/6/4 18:30:00,0.2,2017/6/4 17:30:00,2017/6/4 18:30:00,0.3,2017/6/4 15:30:00,2017/6/4 18:30:00,5.2
2017/6/4 18:56:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 18:40:00,2017/6/4 18:00:00,2017/6/4 18:40:00,0.3,2017/6/4 17:40:00,2017/6/4 18:40:00,0.3,2017/6/4 15:40:00,2017/6/4 18:40:00,5.3
2017/6/4 19:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 18:50:00,2017/6/4 18:00:00,2017/6/4 18:50:00,0.4,2017/6/4 17:50:00,2017/6/4 18:50:00,0.4,2017/6/4 15:50:00,2017/6/4 18:50:00,5.4
2017/6/4 19:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 19:00:00,2017/6/4 18:00:00,2017/6/4 19:00:00,0.4,2017/6/4 18:00:00,2017/6/4 19:00:00,0.4,2017/6/4 16:00:00,2017/6/4 19:00:00,5.4
2017/6/4 19:26:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 19:10:00,2017/6/4 19:00:00,2017/6/4 19:10:00,0.2,2017/6/4 18:10:00,2017/6/4 19:10:00,0.6,2017/6/4 16:10:00,2017/6/4 19:10:00,5.3
2017/6/4 19:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 19:20:00,2017/6/4 19:00:00,2017/6/4 19:20:00,0.2,2017/6/4 18:20:00,2017/6/4 19:20:00,0.6,2017/6/4 16:20:00,2017/6/4 19:20:00,4
2017/6/4 19:46:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 19:30:00,2017/6/4 19:00:00,2017/6/4 19:30:00,0.3,2017/6/4 18:30:00,2017/6/4 19:30:00,0.5,2017/6/4 16:30:00,2017/6/4 19:30:00,1.9
2017/6/4 19:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 19:50:00,2017/6/4 19:00:00,2017/6/4 19:50:00,0.3,2017/6/4 18:50:00,2017/6/4 19:50:00,0.3,2017/6/4 16:50:00,2017/6/4 19:50:00,1
2017/6/4 20:06:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 19:50:00,2017/6/4 19:00:00,2017/6/4 19:50:00,0.3,2017/6/4 18:50:00,2017/6/4 19:50:00,0.3,2017/6/4 16:50:00,2017/6/4 19:50:00,1
2017/6/4 20:16:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 20:00:00,2017/6/4 19:00:00,2017/6/4 20:00:00,0.4,2017/6/4 19:00:00,2017/6/4 20:00:00,0.4,2017/6/4 17:00:00,2017/6/4 20:00:00,1
2017/6/4 20:26:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 20:20:00,2017/6/4 20:00:00,2017/6/4 20:20:00,0,2017/6/4 19:20:00,2017/6/4 20:20:00,0.2,2017/6/4 17:20:00,2017/6/4 20:20:00,0.9
2017/6/4 20:36:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 20:20:00,2017/6/4 20:00:00,2017/6/4 20:20:00,0,2017/6/4 19:20:00,2017/6/4 20:20:00,0.2,2017/6/4 17:20:00,2017/6/4 20:20:00,0.9
2017/6/4 20:46:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 20:30:00,2017/6/4 20:00:00,2017/6/4 20:30:00,0,2017/6/4 19:30:00,2017/6/4 20:30:00,0.1,2017/6/4 17:30:00,2017/6/4 20:30:00,0.9
2017/6/4 20:56:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 20:40:00,2017/6/4 20:00:00,2017/6/4 20:40:00,0,2017/6/4 19:40:00,2017/6/4 20:40:00,0.1,2017/6/4 17:40:00,2017/6/4 20:40:00,0.8
2017/6/4 21:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 20:50:00,2017/6/4 20:00:00,2017/6/4 20:50:00,0,2017/6/4 19:50:00,2017/6/4 20:50:00,0.1,2017/6/4 17:50:00,2017/6/4 20:50:00,0.8
2017/6/4 21:16:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 21:00:00,2017/6/4 20:00:00,2017/6/4 21:00:00,0,2017/6/4 20:00:00,2017/6/4 21:00:00,0,2017/6/4 18:00:00,2017/6/4 21:00:00,0.8
2017/6/4 21:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 21:20:00,2017/6/4 21:00:00,2017/6/4 21:20:00,0,2017/6/4 20:20:00,2017/6/4 21:20:00,0,2017/6/4 18:20:00,2017/6/4 21:20:00,0.8
2017/6/4 21:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 21:20:00,2017/6/4 21:00:00,2017/6/4 21:20:00,0,2017/6/4 20:20:00,2017/6/4 21:20:00,0,2017/6/4 18:20:00,2017/6/4 21:20:00,0.8
2017/6/4 21:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 21:30:00,2017/6/4 21:00:00,2017/6/4 21:30:00,0.1,2017/6/4 20:30:00,2017/6/4 21:30:00,0.1,2017/6/4 18:30:00,2017/6/4 21:30:00,0.7
2017/6/4 21:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 21:40:00,2017/6/4 21:00:00,2017/6/4 21:40:00,0.1,2017/6/4 20:40:00,2017/6/4 21:40:00,0.1,2017/6/4 18:40:00,2017/6/4 21:40:00,0.6
2017/6/4 22:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 21:50:00,2017/6/4 21:00:00,2017/6/4 21:50:00,0.1,2017/6/4 20:50:00,2017/6/4 21:50:00,0.1,2017/6/4 18:50:00,2017/6/4 21:50:00,0.5
2017/6/4 22:16:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 22:00:00,2017/6/4 21:00:00,2017/6/4 22:00:00,0.1,2017/6/4 21:00:00,2017/6/4 22:00:00,0.1,2017/6/4 19:00:00,2017/6/4 22:00:00,0.5
2017/6/4 22:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 22:20:00,2017/6/4 22:00:00,2017/6/4 22:20:00,0,2017/6/4 21:20:00,2017/6/4 22:20:00,0.1,2017/6/4 19:20:00,2017/6/4 22:20:00,0.3
2017/6/4 22:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 22:20:00,2017/6/4 22:00:00,2017/6/4 22:20:00,0,2017/6/4 21:20:00,2017/6/4 22:20:00,0.1,2017/6/4 19:20:00,2017/6/4 22:20:00,0.3
2017/6/4 22:46:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 22:30:00,2017/6/4 22:00:00,2017/6/4 22:30:00,0,2017/6/4 21:30:00,2017/6/4 22:30:00,0,2017/6/4 19:30:00,2017/6/4 22:30:00,0.2
2017/6/4 22:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 22:50:00,2017/6/4 22:00:00,2017/6/4 22:50:00,0,2017/6/4 21:50:00,2017/6/4 22:50:00,0,2017/6/4 19:50:00,2017/6/4 22:50:00,0.2
2017/6/4 23:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 22:50:00,2017/6/4 22:00:00,2017/6/4 22:50:00,0,2017/6/4 21:50:00,2017/6/4 22:50:00,0,2017/6/4 19:50:00,2017/6/4 22:50:00,0.2
2017/6/4 23:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 23:00:00,2017/6/4 22:00:00,2017/6/4 23:00:00,0,2017/6/4 22:00:00,2017/6/4 23:00:00,0,2017/6/4 20:00:00,2017/6/4 23:00:00,0.1
2017/6/4 23:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 23:10:00,2017/6/4 23:00:00,2017/6/4 23:10:00,0,2017/6/4 22:10:00,2017/6/4 23:10:00,0,2017/6/4 20:10:00,2017/6/4 23:10:00,0.1
2017/6/4 23:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 23:20:00,2017/6/4 23:00:00,2017/6/4 23:20:00,0,2017/6/4 22:20:00,2017/6/4 23:20:00,0,2017/6/4 20:20:00,2017/6/4 23:20:00,0.1
2017/6/4 23:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 23:30:00,2017/6/4 23:00:00,2017/6/4 23:30:00,0,2017/6/4 22:30:00,2017/6/4 23:30:00,0,2017/6/4 20:30:00,2017/6/4 23:30:00,0.1
2017/6/4 23:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 23:40:00,2017/6/4 23:00:00,2017/6/4 23:40:00,0,2017/6/4 22:40:00,2017/6/4 23:40:00,0,2017/6/4 20:40:00,2017/6/4 23:40:00,0.1
2017/6/4 9:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 9:00:00,2017/6/4 8:00:00,2017/6/4 9:00:00,0.1,2017/6/4 8:00:00,2017/6/4 9:00:00,0.1,2017/6/4 6:00:00,2017/6/4 9:00:00,0.1
2017/6/4 9:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 9:10:00,2017/6/4 9:00:00,2017/6/4 9:10:00,0,2017/6/4 8:10:00,2017/6/4 9:10:00,0.1,2017/6/4 6:10:00,2017/6/4 9:10:00,0.1
2017/6/4 9:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 9:20:00,2017/6/4 9:00:00,2017/6/4 9:20:00,0,2017/6/4 8:20:00,2017/6/4 9:20:00,0.1,2017/6/4 6:20:00,2017/6/4 9:20:00,0.1
2017/6/4 9:46:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 9:30:00,2017/6/4 9:00:00,2017/6/4 9:30:00,0,2017/6/4 8:30:00,2017/6/4 9:30:00,0.1,2017/6/4 6:30:00,2017/6/4 9:30:00,0.1
2017/6/4 9:56:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 9:40:00,2017/6/4 9:00:00,2017/6/4 9:40:00,0,2017/6/4 8:40:00,2017/6/4 9:40:00,0,2017/6/4 6:40:00,2017/6/4 9:40:00,0.1
2017/6/5 0:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/4 23:50:00,2017/6/4 23:00:00,2017/6/4 23:50:00,0,2017/6/4 22:50:00,2017/6/4 23:50:00,0,2017/6/4 20:50:00,2017/6/4 23:50:00,0.1
2017/6/5 0:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/5,2017/6/4 23:00:00,2017/6/5,0,2017/6/4 23:00:00,2017/6/5,0,2017/6/4 21:00:00,2017/6/5,0.1
2017/6/5 0:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/5 0:10:00,2017/6/5,2017/6/5 0:10:00,0,2017/6/4 23:10:00,2017/6/5 0:10:00,0,2017/6/4 21:10:00,2017/6/5 0:10:00,0.1
2017/6/5 0:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/5 0:20:00,2017/6/5,2017/6/5 0:20:00,0,2017/6/4 23:20:00,2017/6/5 0:20:00,0,2017/6/4 21:20:00,2017/6/5 0:20:00,0.1
2017/6/5 0:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/5 0:30:00,2017/6/5,2017/6/5 0:30:00,0,2017/6/4 23:30:00,2017/6/5 0:30:00,0,2017/6/4 21:30:00,2017/6/5 0:30:00,0
